2010-08-06,120000,121100,118272,120600,50800,120600,-4.6360276341,-4.2490999422,-4.2337575642,20100806,4,8,2010,86100316,1635000
2010-08-05,120000,121385,119810,121385,90600,121385,-4.5863070544,-4.2514786059,-4.2305132944,20100805,3,8,2010,86100316,1635000
2010-08-04,119810,121227,119734,121200,69300,121200,-4.5607612338,-4.248935744,-4.212693277,20100804,2,8,2010,86100316,1635000
2010-08-03,119600,120100,119341,119704,92400,119704,-4.6166541792,-4.2583772524,-4.2138781619,20100803,1,8,2010,86100316,1635000
2010-08-02,118400,119900,117898,119900,136700,119900,-4.6281409897,-4.2528894706,-4.2058144276,20100802,0,8,2010,86100316,1635000
2010-07-30,116050,117625,116050,117000,94600,117000,-4.6636354609,-4.2646711848,-4.2109175765,20100730,4,7,2010,86100316,1635000
2010-07-29,117500,118200,115867,116866,86700,116866,-4.3727726819,-4.2601809481,-4.2088036177,20100729,3,7,2010,86100316,1635000
2010-07-28,117945,118019,116400,116615,32800,116615,-4.3287995213,-4.1967245612,-4.2087632448,20100728,2,7,2010,86100316,1635000
2010-07-27,118345,118345,117500,117700,83800,117700,-4.3779190499,-4.2021889685,-4.2095367872,20100727,1,7,2010,86100316,1635000
2010-07-26,118500,119110,117410,118000,147200,118000,-4.0441095513,-4.2036689294,-4.2095509702,20100726,0,7,2010,86100316,1635000
2010-07-23,117400,118336,116705,118014,99800,118014,-4.0335200441,-4.1508057854,-4.2065738909,20100723,4,7,2010,86100316,1635000
2010-07-22,116500,117641,115965,117600,92400,117600,-4.0340826754,-4.1346265813,-4.2045544637,20100722,3,7,2010,86100316,1635000
2010-07-21,117680,117825,114448,114875,51700,114875,-4.2180908412,-4.0832191432,-4.2091294405,20100721,2,7,2010,86100316,1635000
2010-07-20,114700,117665,114451,117350,48200,117350,-4.3256096877,-4.1182307074,-4.2132801632,20100720,1,7,2010,86100316,1635000
2010-07-19,115815,116585,114660,116141,48000,116141,-4.3616725807,-4.0493617157,-4.2137301693,20100719,0,7,2010,86100316,1635000
2010-07-16,118800,119100,115494,115815,62300,115815,-4.3748465752,-4.0490462564,-4.213729832,20100716,4,7,2010,86100316,1635000
2010-07-15,119144,119910,117700,119670,83600,119670,-4.4404282722,-4.0726217687,-4.2237333519,20100715,3,7,2010,86100316,1635000
2010-07-14,119800,119800,118698,119020,87400,119020,-4.4307191403,-4.0654463098,-4.2226235529,20100714,2,7,2010,86100316,1635000
2010-07-13,119675,120266,118653,119844,188800,119844,-4.215126133,-3.9993571798,-4.2224977144,20100713,1,7,2010,86100316,1635000
2010-07-12,119025,119659,118000,119205,51200,119205,-4.1385451262,-3.9291900526,-4.2093432594,20100712,0,7,2010,86100316,1635000
2010-07-09,118500,119750,118350,119700,67200,119700,-4.1416896797,-3.9283924125,-4.2091835007,20100709,4,7,2010,86100316,1635000
2010-07-08,119474,119890,118100,118900,119600,118900,-4.1482868503,-3.9256518303,-4.2066968051,20100708,3,7,2010,86100316,1635000
2010-07-07,116350,119899,115895,119889,88400,119889,-4.1457500348,-3.8947204776,-4.2074039224,20100707,2,7,2010,86100316,1635000
2010-07-06,116700,118306,115165,116505,89200,116505,-4.046411316,-3.9221522297,-4.2121191101,20100706,1,7,2010,86100316,1635000
2010-07-02,118000,118703,115037,115500,78600,115500,-4.076426071,-3.8436357876,-4.2114718163,20100702,4,7,2010,86100316,1635000
2010-07-01,119394,119499,116975,118095,142800,118095,-4.1856166983,-3.862590449,-4.2146946163,20100701,3,7,2010,86100316,1635000
2010-06-30,119530,121102,119085,120000,122400,120000,-4.2615482496,-3.870417909,-4.2171894386,20100630,2,6,2010,86100316,1635000
2010-06-29,120300,121950,119405,120199,160200,120199,-4.2513850614,-3.8708206168,-4.2156373483,20100629,1,6,2010,86100316,1635000
2010-06-28,121600,121999,121200,121200,175000,121200,-4.2676717716,-3.8640331313,-4.2096388277,20100628,0,6,2010,86100316,1635000
2010-06-25,119000,122300,118986,122300,331200,122300,-4.2382294141,-3.8637092249,-4.2101604185,20100625,4,6,2010,86100316,1635000
2010-06-24,118000,119617,117394,118200,64800,118200,-4.685660495,-3.9048025848,-4.2201787229,20100624,3,6,2010,86100316,1635000
2010-06-23,119000,119765,116800,118305,61700,118305,-4.3571877674,-3.9002981613,-4.2192518694,20100623,2,6,2010,86100316,1635000
2010-06-22,119401,120449,118683,118775,135200,118775,-4.4300889085,-3.8095518595,-4.2186709874,20100622,1,6,2010,86100316,1635000
2010-06-21,119800,120632,118829,119375,104200,119375,-4.5206346112,-3.7985798912,-4.218157739,20100621,0,6,2010,86100316,1635000
2010-06-18,119020,120000,118827,120000,182400,120000,-4.5361581518,-3.7935261574,-4.2182613935,20100618,4,6,2010,86100316,1635000
2010-06-17,116322,118970,116322,118970,111800,118970,-4.2206699764,-3.7951474972,-4.218406051,20100617,3,6,2010,86100316,1635000
2010-06-16,115000,116455,114787,116455,74800,116455,-4.0605925416,-3.7920866761,-4.2181140246,20100616,2,6,2010,86100316,1635000
2010-06-15,112486,115906,112190,115550,127600,115550,-4.0323953972,-3.7836358813,-4.2175034623,20100615,1,6,2010,86100316,1635000
2010-06-14,112000,113611,111935,112200,114600,112200,-3.792132494,-3.8080145703,-4.2250914099,20100614,0,6,2010,86100316,1635000
2010-06-11,110350,112025,110000,111300,113400,111300,-3.7908793914,-3.8066312002,-4.2243294477,20100611,4,6,2010,86100316,1635000
2010-06-10,108781,111236,108781,111050,70100,111050,-3.7056972226,-3.805453122,-4.2223832345,20100610,3,6,2010,86100316,1635000
2010-06-09,108991,110343,107029,107766,66000,107766,-3.7635039337,-3.8098413409,-4.2292545353,20100609,2,6,2010,86100316,1635000
2010-06-08,105600,109250,104502,109200,63400,109200,-3.6428264794,-3.8134116928,-4.2298660685,20100608,1,6,2010,86100316,1635000
2010-06-07,105250,106442,104800,105120,40000,105120,-3.6058993273,-3.8726693553,-4.2433178318,20100607,0,6,2010,86100316,1635000
2010-06-04,106900,106900,104750,104950,60800,104950,-3.6036118713,-3.8728923661,-4.2430705273,20100604,4,6,2010,86100316,1635000
2010-06-03,108600,108955,106957,108480,73500,108480,-3.7252426311,-3.9034781762,-4.2533799164,20100603,3,6,2010,86100316,1635000
2010-06-02,105800,108500,105330,108500,54300,108500,-3.6365130154,-3.9019464406,-4.245896123,20100602,2,6,2010,86100316,1635000
2010-06-01,105389,107874,105000,105131,71600,105131,-3.7720154491,-3.9498125503,-4.2554917976,20100601,1,6,2010,86100316,1635000
2010-05-28,108000,109129,105910,105910,79300,105910,-3.6123231472,-3.9479047273,-4.2560679566,20100528,4,5,2010,86100316,1635000
2010-05-27,106950,110068,106866,109625,103000,109625,-3.6758357641,-3.9870644983,-4.2679577332,20100527,3,5,2010,86100316,1635000
2010-05-26,107100,107100,105075,105075,121600,105075,-4.1182810356,-4.1011088054,-4.2866097803,20100526,2,5,2010,86100316,1635000
2010-05-25,105148,106266,102751,105625,154200,105625,-4.0905057615,-4.0978930639,-4.2863425724,20100525,1,5,2010,86100316,1635000
2010-05-24,108150,108768,106099,106102,88300,106102,-4.1005846377,-4.0978708081,-4.2782176879,20100524,0,5,2010,86100316,1635000
2010-05-21,106885,109850,106040,109000,134800,109000,-4.1657109,-4.1119154975,-4.2850414255,20100521,4,5,2010,86100316,1635000
2010-05-20,111200,111804,108650,108650,106700,108650,-4.1266761087,-4.1141683752,-4.2738251168,20100520,3,5,2010,86100316,1635000
2010-05-19,112503,114437,111400,113700,96700,113700,-4.8578341549,-4.2272528719,-4.2943542639,20100519,2,5,2010,86100316,1635000
2010-05-18,114750,116000,112900,113300,44700,113300,-3.84560926,-4.2293387706,-4.2944263807,20100518,1,5,2010,86100316,1635000
2010-05-17,114000,114700,112520,114225,60600,114225,-3.8036635267,-4.230968771,-4.2849465634,20100517,0,5,2010,86100316,1635000
2010-05-14,115350,115597,113064,114150,76400,114150,-3.7806062743,-4.2276440721,-4.284516859,20100514,4,5,2010,86100316,1635000
2010-05-13,116500,117131,115850,115900,51800,115900,-3.8147447638,-4.2401937985,-4.2861816442,20100513,3,5,2010,86100316,1635000
2010-05-12,116230,117743,115810,117000,48500,117000,-3.7551341137,-4.2450114296,-4.2844265264,20100512,2,5,2010,86100316,1635000
2010-05-11,116300,118116,115465,116100,64200,116100,-3.7219822859,-4.2483859617,-4.2848345259,20100511,1,5,2010,86100316,1635000
2010-05-10,116290,117445,115050,117290,92100,117290,-3.7144603283,-4.2531772433,-4.2548190455,20100510,0,5,2010,86100316,1635000
2010-05-07,111550,113661,109187,111500,115500,111500,-4.2626128481,-4.5600356884,-4.2804067861,20100507,4,5,2010,86100316,1635000
2010-05-06,114543,115726,108565,113500,139100,113500,-4.3063507973,-4.5834661046,-4.2835332309,20100506,3,5,2010,86100316,1635000
2010-05-05,113500,115365,113150,114950,90500,114950,-4.0749263279,-4.5990967851,-4.2853034796,20100505,2,5,2010,86100316,1635000
2010-05-04,117100,117100,114499,114800,60600,114800,-4.082186558,-4.5873694545,-4.2846930376,20100504,1,5,2010,86100316,1635000
2010-05-03,116190,117950,116190,117430,59100,117430,-4.1668443273,-4.6550985487,-4.2872325016,20100503,0,5,2010,86100316,1635000
2010-04-30,117400,117640,115325,115325,67400,115325,-4.3068932315,-4.7328086665,-4.2851881814,20100430,4,4,2010,86100316,1635000
2010-04-29,116900,117128,116395,116801,84500,116801,-4.3176263045,-4.7542660416,-4.286806301,20100429,3,4,2010,86100316,1635000
2010-04-28,115200,116499,115200,115625,67300,115625,-4.3750708786,-4.7769684587,-4.2636552616,20100428,2,4,2010,86100316,1635000
2010-04-27,117460,117920,114820,114950,114200,114950,-4.3719938689,-4.7915036676,-4.262389436,20100427,1,4,2010,86100316,1635000
2010-04-26,118995,119499,118475,118760,86600,118760,-4.990341266,-5.0741117144,-4.2700225003,20100426,0,4,2010,86100316,1635000
2010-04-23,117775,119000,116966,119000,91900,119000,-4.8713248445,-5.0711440465,-4.261239393,20100423,4,4,2010,86100316,1635000
2010-04-22,116866,118400,116050,118400,121400,118400,-4.9196741586,-5.0867304333,-4.2611295228,20100422,3,4,2010,86100316,1635000
2010-04-21,119900,120025,117229,118280,101200,118280,-4.8914870812,-5.0891801731,-4.2480142753,20100421,2,4,2010,86100316,1635000
2010-04-20,119725,120177,119001,119600,75700,119600,-4.9919999622,-5.1001476605,-4.2483483002,20100420,1,4,2010,86100316,1635000
2010-04-19,116410,119357,116410,119135,58800,119135,-4.7554672967,-5.0792315318,-4.2460466513,20100419,0,4,2010,86100316,1635000
2010-04-16,119806,120331,113506,118400,112400,118400,-4.801687437,-5.1031616528,-4.244468631,20100416,4,4,2010,86100316,1635000
2010-04-15,121090,121145,119747,119750,80200,119750,-4.7951487046,-4.8483243313,-4.2459583394,20100415,3,4,2010,86100316,1635000
2010-04-14,120851,121574,120600,121100,64900,121100,-4.9005188652,-4.8256889256,-4.2471500156,20100414,2,4,2010,86100316,1635000
2010-04-13,120950,121000,119580,120855,67000,120855,-4.8867588837,-4.6892872207,-4.2430742982,20100413,1,4,2010,86100316,1635000
2010-04-12,121038,121610,120236,120465,37300,120465,-4.8603242324,-4.6786860185,-4.2431154654,20100412,0,4,2010,86100316,1635000
2010-04-09,119455,121050,119366,121050,64700,121050,-4.8557432146,-4.6764615429,-4.2301665484,20100409,4,4,2010,86100316,1635000
2010-04-08,119300,119560,118693,119400,58400,119400,-5.3626242457,-4.6956411636,-4.2316088327,20100408,3,4,2010,86100316,1635000
2010-04-07,121065,121115,119332,119800,62900,119800,-5.182163358,-4.6874382153,-4.2247517298,20100407,2,4,2010,86100316,1635000
2010-04-06,121301,121485,120766,121205,101100,121205,-5.4033696896,-4.6871198019,-4.2247056474,20100406,1,4,2010,86100316,1635000
2010-04-05,122595,122908,121475,121700,107300,121700,-5.328534749,-4.6040721702,-4.2185875774,20100405,0,4,2010,86100316,1635000
2010-04-01,122210,122898,121575,122420,51700,122420,-5.1403045581,-4.6133966888,-4.2128451216,20100401,3,4,2010,86100316,1635000
2010-03-31,121800,122350,121186,121800,76600,121800,-5.239612727,-4.6137388173,-4.2122432658,20100331,2,3,2010,86100316,1635000
2010-03-30,122300,122720,122122,122459,64300,122459,-5.1289709938,-4.6223339569,-4.2115054523,20100330,1,3,2010,86100316,1635000
2010-03-29,122400,122892,122375,122600,107100,122600,-5.0734170781,-4.6060888677,-4.1927443741,20100329,0,3,2010,86100316,1635000
2010-03-26,122600,123180,121481,121988,89500,121988,-5.1491812866,-4.4944042746,-4.1868719124,20100326,4,3,2010,86100316,1635000
2010-03-25,122415,123385,122030,122650,152700,122650,-5.1614293057,-4.5011432524,-4.1602748816,20100325,3,3,2010,86100316,1635000
2010-03-24,123057,123057,121500,122090,73500,122090,-5.1592611272,-4.5007971701,-4.1570764032,20100324,2,3,2010,86100316,1635000
2010-03-23,123485,123500,122575,123430,104700,123430,-5.4746942562,-4.5222157364,-4.1556528669,20100323,1,3,2010,86100316,1635000
2010-03-22,122000,123515,121650,123500,88500,123500,-5.4571932732,-4.5198490165,-4.1249543202,20100322,0,3,2010,86100316,1635000
2010-03-19,124095,124428,122625,122625,216200,122625,-5.7183016162,-4.4203352937,-4.1248533666,20100319,4,3,2010,86100316,1635000
2010-03-18,123465,123623,122976,123356,130800,123356,-5.9134378703,-4.4111560884,-4.1227879935,20100318,3,3,2010,86100316,1635000
2010-03-17,123800,123894,123048,123757,107400,123757,-5.9886007023,-4.4114925112,-4.1218368964,20100317,2,3,2010,86100316,1635000
2010-03-16,123500,123727,122660,123575,159700,123575,-5.506302537,-4.3860257921,-4.1216862259,20100316,1,3,2010,86100316,1635000
2010-03-15,123390,123835,122732,123000,112600,123000,-5.3544389526,-4.3032019337,-4.1174307892,20100315,0,3,2010,86100316,1635000
2010-03-12,124065,140711,122546,123200,210400,123200,-5.3461816103,-4.2160415062,-4.1122008787,20100312,4,3,2010,86100316,1635000
2010-03-11,122700,123550,122055,123453,154500,123453,-4.4675787784,-4.0826749839,-4.1086425884,20100311,3,3,2010,86100316,1635000
2010-03-10,123705,124177,122500,123250,116500,123250,-4.3390583061,-4.0611813061,-4.1069626512,20100310,2,3,2010,86100316,1635000
2010-03-09,123700,124020,123090,123590,179000,123590,-4.1710978425,-4.0373513889,-3.9525662915,20100309,1,3,2010,86100316,1635000
2010-03-08,125224,125253,123800,123800,232300,123800,-4.1829982763,-3.9616761752,-3.9526230751,20100308,0,3,2010,86100316,1635000
2010-03-05,124550,125050,124296,125000,220700,125000,-4.2162964913,-3.9055499345,-3.9529812888,20100305,4,3,2010,86100316,1635000
2010-03-04,124469,124949,123640,124080,152100,124080,-4.2142546027,-3.8589286771,-3.9457060254,20100304,3,3,2010,86100316,1635000
2010-03-03,121740,124700,121120,124450,184300,124450,-4.1830728509,-3.8509657022,-3.945829071,20100303,2,3,2010,86100316,1635000
2010-03-02,123253,124094,121000,121000,469600,121000,-4.3614281239,-3.8486565399,-3.9487688945,20100302,1,3,2010,86100316,1635000
2010-03-01,119850,122893,118700,122801,271400,122801,-4.4385051317,-3.8628935599,-3.9424773892,20100301,0,3,2010,86100316,1635000
2010-02-26,119600,120155,118643,119800,324900,119800,-4.6052278508,-3.8725044611,-3.9452992006,20100226,4,2,2010,86100316,1635000
2010-02-25,118100,119012,117997,118800,259500,118800,-4.606774451,-3.8669083067,-3.9428823584,20100225,3,2,2010,86100316,1635000
2010-02-24,119350,119978,118217,119500,362100,119500,-4.6884437686,-3.8690737629,-3.9431874374,20100224,2,2,2010,86100316,1635000
2010-02-23,118800,120021,118400,118400,358800,118400,-4.5580544734,-3.8692438704,-3.9277470359,20100223,1,2,2010,86100316,1635000
2010-02-22,118500,120038,117514,119260,394100,119260,-4.3701667136,-3.8748704105,-3.9261049408,20100222,0,2,2010,86100316,1635000
2010-02-19,114955,118950,114840,117750,493500,117750,-4.3345332148,-3.8760161828,-3.924203479,20100219,4,2,2010,86100316,1635000
2010-02-18,114100,115050,113800,115000,325800,115000,-4.4827316991,-3.8886440634,-3.9248327652,20100218,3,2,2010,86100316,1635000
2010-02-17,114300,114618,113140,114500,195200,114500,-4.4711078753,-3.8886273153,-3.9127295826,20100217,2,2,2010,86100316,1635000
2010-02-16,113800,114228,113450,113964,398900,113964,-4.4640345212,-3.8886263643,-3.9013326879,20100216,1,2,2010,86100316,1635000
2010-02-12,115555,116337,111905,114000,2740200,114000,-4.1343977428,-3.8892324888,-3.9005388754,20100212,4,2,2010,86100316,1635000
2010-02-11,111711,115180,111300,114950,593300,114950,-4.124595053,-3.8951938708,-3.8999315598,20100211,3,2,2010,86100316,1635000
2010-02-10,111200,111799,111200,111550,455600,111550,-4.4579186087,-3.9190880279,-3.9010825003,20100210,2,2,2010,86100316,1635000
2010-02-09,111925,111937,110858,111700,1036400,111700,-4.4084021731,-3.9200782914,-3.8987235297,20100209,1,2,2010,86100316,1635000
2010-02-08,110640,111710,109400,111111,607500,111111,-4.0439995389,-3.918744109,-3.8986238874,20100208,0,2,2010,86100316,1635000
2010-02-05,108260,110505,107416,110000,481100,110000,-3.8263314664,-3.9200422828,-3.8958390508,20100205,4,2,2010,86100316,1635000
2010-02-04,110300,110444,108026,108900,493200,108900,-3.5940351938,-3.8989256999,-3.8896065864,20100204,3,2,2010,86100316,1635000
2010-02-03,112885,112991,111250,111700,447100,111700,-3.6619537096,-3.9212646414,-3.8927855848,20100203,2,2,2010,86100316,1635000
2010-02-02,112700,114177,112335,112800,504400,112800,-3.6240260923,-3.9227583344,-3.8927446399,20100202,1,2,2010,86100316,1635000
2010-02-01,116640,116910,111909,113138,653600,113138,-3.4711552297,-3.9248776197,-3.892800959,20100201,0,2,2010,86100316,1635000
2010-01-29,111405,116650,111405,114600,676900,114600,-3.4240397854,-3.9369134193,-3.8912430398,20100129,4,1,2010,86100316,1635000
2010-01-28,107500,111000,107500,111000,578700,111000,-3.3971398102,-3.9715513318,-3.8906339035,20100128,3,1,2010,86100316,1635000
2010-01-27,109100,109670,104935,107000,703300,107000,-3.4224890317,-4.0266955184,-3.8861661428,20100127,2,1,2010,86100316,1635000
2010-01-26,104800,104800,101751,101751,203000,101751,-3.5112740936,-4.169417854,-3.8976682083,20100126,1,1,2010,86100316,1635000
2010-01-25,107400,107500,102290,103200,343900,103200,-3.5381540538,-4.1724121143,-3.8976037811,20100125,0,1,2010,86100316,1635000
2010-01-22,109720,109720,103902,105000,344400,105000,-3.583130457,-4.1965984197,-3.8949537306,20100122,4,1,2010,86100316,1635000
2010-01-21,106200,109995,104300,108850,444200,108850,-3.7867777812,-4.3084976904,-3.9012332883,20100121,3,1,2010,86100316,1635000
2010-01-20,100100,105001,100000,104200,646300,104200,-3.9735728745,-4.4977491462,-3.9078723894,20100120,2,1,2010,86100316,1635000
2010-01-19,98700,100145,97580,100030,341800,100030,-4.4424307026,-4.7525967499,-3.9041132912,20100119,1,1,2010,86100316,1635000
2010-01-15,99000,99363,97205,97500,265800,97500,-5.1878206218,-4.9287154274,-3.9043231225,20100115,4,1,2010,86100316,1635000
2010-01-14,99160,99480,98920,99000,142800,99000,-5.8054010683,-4.9972241702,-3.9054610657,20100114,3,1,2010,86100316,1635000
2010-01-13,99400,99949,99150,99150,101700,99150,-5.7802858277,-4.9934052651,-3.9029051427,20100113,2,1,2010,86100316,1635000
2010-01-12,99505,99949,99350,99350,223100,99350,-5.6804709437,-4.965320695,-3.9024494008,20100112,1,1,2010,86100316,1635000
2010-01-11,100100,100750,99320,99999,194600,99999,-6.0259924256,-4.9643708011,-3.9025639512,20100111,0,1,2010,86100316,1635000
2010-01-08,99900,100300,99700,100300,50400,100300,-6.5512965649,-4.9552330685,-3.8947511785,20100108,4,1,2010,86100316,1635000
2010-01-07,99594,100000,99594,100000,56800,100000,-6.4274555829,-4.9587606893,-3.8923445847,20100107,3,1,2010,86100316,1635000
2010-01-06,100000,100000,99500,99850,57900,99850,-5.9470419749,-4.9526330321,-3.8861280938,20100106,2,1,2010,86100316,1635000
2010-01-05,99790,100001,99550,99710,118900,99710,-5.9459592269,-4.9542589247,-3.8832912986,20100105,1,1,2010,86100316,1635000
2010-01-04,99350,99910,99201,99600,133500,99600,-5.8607033861,-4.9318913354,-3.8801494639,20100104,0,1,2010,86100316,1635000
2009-12-31,99190,99280,98632,99200,82400,99200,-5.9620291552,-4.9388458464,-3.8745980953,20091231,3,12,2009,86100316,1635000
2009-12-30,98500,98800,98400,98700,52500,98700,-4.90027525,-4.9174729398,-3.8635013712,20091230,2,12,2009,86100316,1635000
2009-12-29,98400,98870,98400,98550,75700,98550,-4.5239126905,-4.9187163377,-3.8632950377,20091229,1,12,2009,86100316,1635000
2009-12-28,98200,98994,98141,98530,102600,98530,-4.4946109681,-4.9156942472,-3.862921364,20091228,0,12,2009,86100316,1635000
2009-12-24,98700,99400,98100,98895,49900,98895,-4.4859850721,-4.9172548715,-3.8627892107,20091224,3,12,2009,86100316,1635000
2009-12-23,98500,99083,98410,98725,59600,98725,-4.4877792446,-4.9018197498,-3.8586923689,20091223,2,12,2009,86100316,1635000
2009-12-22,99150,99400,98715,98900,103200,98900,-4.4771935574,-4.8991204855,-3.8559219733,20091222,1,12,2009,86100316,1635000
2009-12-21,99200,99500,98800,98800,129400,98800,-4.4590658359,-4.8901768365,-3.8538810822,20091221,0,12,2009,86100316,1635000
2009-12-18,98700,100899,98076,100899,268900,100899,-4.8554510498,-5.0165184429,-3.8550834566,20091218,4,12,2009,86100316,1635000
2009-12-17,99198,99319,98410,98989,110600,98989,-5.0544322437,-5.1234238889,-3.8560038903,20091217,3,12,2009,86100316,1635000
2009-12-16,99600,99864,99220,99825,96900,99825,-5.1671687032,-5.0290638689,-3.854008711,20091216,2,12,2009,86100316,1635000
2009-12-15,99300,99500,98818,99500,82200,99500,-5.1803121192,-5.0294706329,-3.8348411719,20091215,1,12,2009,86100316,1635000
2009-12-14,99700,99700,98725,99400,81900,99400,-5.0871209314,-4.9802853824,-3.829575466,20091214,0,12,2009,86100316,1635000
2009-12-11,99425,99425,98201,99000,101500,99000,-4.9521541025,-4.9806652272,-3.8290901013,20091211,4,12,2009,86100316,1635000
2009-12-10,98802,99291,97950,98399,125100,98399,-5.0573720977,-4.9941370973,-3.8193430659,20091210,3,12,2009,86100316,1635000
2009-12-09,99603,99680,98430,98500,91000,98500,-5.06016963,-4.9942218117,-3.8163491023,20091209,2,12,2009,86100316,1635000
2009-12-08,99490,99748,99025,99748,132600,99748,-5.2797281561,-5.0395594714,-3.8168905119,20091208,1,12,2009,86100316,1635000
2009-12-07,99250,100200,99243,99500,91700,99500,-5.2136502058,-5.0310258689,-3.8097892883,20091207,0,12,2009,86100316,1635000
2009-12-04,99300,99830,99100,99689,88000,99689,-5.2035670591,-4.977733783,-3.802216306,20091204,4,12,2009,86100316,1635000
2009-12-03,100200,100400,98650,99000,177500,99000,-5.7879783363,-4.993164233,-3.7974006286,20091203,3,12,2009,86100316,1635000
2009-12-02,100840,100930,99997,100060,169400,100060,-5.683134594,-5.0147941454,-3.7977667169,20091202,2,12,2009,86100316,1635000
2009-12-01,101300,101300,100430,100450,53900,100450,-5.6714575597,-5.0123291239,-3.7929020999,20091201,1,12,2009,86100316,1635000
2009-11-30,100750,101000,100000,100600,87100,100600,-5.5957181543,-4.9127660653,-3.7799663357,20091130,0,11,2009,86100316,1635000
2009-11-27,101050,101906,100764,101001,66500,101001,-5.1767240967,-4.911672273,-3.776006551,20091127,4,11,2009,86100316,1635000
2009-11-25,102700,102855,101890,102008,51400,102008,-5.3036146346,-4.8843003511,-3.7690598163,20091125,2,11,2009,86100316,1635000
2009-11-24,103700,103700,101940,102700,109700,102700,-5.182209053,-4.8907098865,-3.7326010199,20091124,1,11,2009,86100316,1635000
2009-11-23,103950,104388,102922,103380,76000,103380,-5.3510224834,-4.9067232674,-3.7299562028,20091123,0,11,2009,86100316,1635000
2009-11-20,103210,103750,103095,103250,69200,103250,-5.3524389967,-4.8993682038,-3.6485702826,20091120,4,11,2009,86100316,1635000
2009-11-19,103600,103895,102870,103895,83400,103895,-5.666283023,-4.9145221037,-3.6309095926,20091119,3,11,2009,86100316,1635000
2009-11-18,103200,104101,103199,103875,96700,103875,-5.221289586,-4.9147715649,-3.5906224423,20091118,2,11,2009,86100316,1635000
2009-11-17,103000,103274,102790,103100,68100,103100,-5.3221709494,-4.9266425371,-3.5907392303,20091117,1,11,2009,86100316,1635000
2009-11-16,103000,103230,102420,103000,78300,103000,-5.2842060958,-4.9218865129,-3.5832227576,20091116,0,11,2009,86100316,1635000
2009-11-13,102069,102900,101901,102055,64600,102055,-5.4851876422,-4.9371744183,-3.5826001747,20091113,4,11,2009,86100316,1635000
2009-11-12,101800,102300,101650,102000,51500,102000,-5.2177344286,-4.8944978941,-3.5825227432,20091112,3,11,2009,86100316,1635000
2009-11-11,102000,102725,101760,101760,91200,101760,-4.8857711117,-4.8867335822,-3.5799135258,20091111,2,11,2009,86100316,1635000
2009-11-10,103000,103400,101659,101700,88900,101700,-4.8476938178,-4.8438700052,-3.5776306907,20091110,1,11,2009,86100316,1635000
2009-11-09,104000,105980,102600,102600,241800,102600,-4.7588070163,-4.8377057259,-3.5760331566,20091109,0,11,2009,86100316,1635000
2009-11-06,101178,103621,101178,102400,206900,102400,-4.7613250943,-4.7463098425,-3.5759143312,20091106,4,11,2009,86100316,1635000
2009-11-05,102500,102600,99988,101900,248800,101900,-4.7369271091,-4.7308775094,-3.5715766322,20091105,3,11,2009,86100316,1635000
2009-11-04,101100,103500,101030,101530,238000,101530,-4.7293279812,-4.718900761,-3.5713215697,20091104,2,11,2009,86100316,1635000
2009-11-03,99900,100542,99480,100450,177800,100450,-4.7843385735,-4.6465666121,-3.5714679984,20091103,1,11,2009,86100316,1635000
2009-11-02,99750,99810,98400,98750,104700,98750,-5.398596932,-4.6651846999,-3.5714513595,20091102,0,11,2009,86100316,1635000
2009-10-30,100200,100990,98590,99000,113500,99000,-4.9490204802,-4.6578425206,-3.5685563895,20091030,4,10,2009,86100316,1635000
2009-10-29,100300,100318,99900,100180,74300,100180,-5.1502694565,-4.67878059,-3.5685515791,20091029,3,10,2009,86100316,1635000
2009-10-28,99850,100100,99500,99790,39000,99790,-5.1213954561,-4.5327927279,-3.5672557349,20091028,2,10,2009,86100316,1635000
2009-10-27,100070,100360,99800,100000,61700,100000,-5.0626060403,-4.5124067133,-3.5655558722,20091027,1,10,2009,86100316,1635000
2009-10-26,100000,101100,99950,100070,96800,100070,-4.7481382589,-4.5114054471,-3.5565260926,20091026,0,10,2009,86100316,1635000
2009-10-23,101200,101700,99885,100600,117800,100600,-4.719420991,-4.5155801945,-3.5547235722,20091023,4,10,2009,86100316,1635000
2009-10-22,100000,101200,99350,101200,154700,101200,-4.5783339308,-4.5163295949,-3.5534083521,20091022,3,10,2009,86100316,1635000
2009-10-21,100287,100698,100000,100000,61200,100000,-4.6488935776,-4.5250053656,-3.5516942107,20091021,2,10,2009,86100316,1635000
2009-10-20,100950,101100,100008,100290,67400,100290,-4.6563469754,-4.5230239967,-3.5511378231,20091020,1,10,2009,86100316,1635000
2009-10-19,100557,101200,100490,101000,106900,101000,-4.6869124393,-4.5317491129,-3.5488995743,20091019,0,10,2009,86100316,1635000
2009-10-16,101772,101890,100557,100557,74900,100557,-4.6991201531,-4.5305716067,-3.5406835333,20091016,4,10,2009,86100316,1635000
2009-10-15,101600,102370,101260,102370,56300,102370,-5.2168795334,-4.5780013858,-3.5414110777,20091015,3,10,2009,86100316,1635000
2009-10-14,101200,102240,100920,102000,97900,102000,-5.217739373,-4.5031666984,-3.5365173922,20091014,2,10,2009,86100316,1635000
2009-10-13,99879,100635,99705,100590,89600,100590,-5.7284809677,-4.5262047729,-3.5368624812,20091013,1,10,2009,86100316,1635000
